Siniestro;Poliza;Fec_ocu;Fec_com;Fec_pago;Importe
2489;17577;15-08-2018;29-09-2018;19-10-2018;131
2490;55796;03-03-2021;18-03-2021;16-02-2023;72
2491;48541;11-06-2019;26-06-2019;16-07-2019;127
2492;82781;23-02-2022;09-03-2022;19-03-2022;98
2493;25487;08-04-2018;23-05-2018;12-06-2018;125
2494;39351;02-12-2021;08-12-2021;28-12-2021;102
2495;36712;20-06-2019;10-07-2019;12-10-2021;100
2496;13051;09-05-2020;20-05-2020;07-01-2023;75
2497;63989;31-03-2023;08-04-2023;14-05-2023;93
2498;79473;21-02-2019;08-03-2019;01-06-2022;87
2499;47954;23-02-2021;04-03-2021;17-03-2022;63
2500;20386;25-10-2022;11-11-2022;01-12-2022;74
2501;74087;09-09-2021;29-09-2021;29-10-2021;123
2502;57365;09-08-2021;21-08-2021;20-09-2021;92
2503;29264;09-08-2020;14-08-2020;13-09-2020;109
2504;41163;18-05-2021;04-06-2021;02-10-2021;110
2505;84250;21-06-2020;26-06-2020;26-07-2020;93
2506;31645;19-03-2023;06-04-2023;26-04-2023;79
2507;52469;06-01-2023;26-01-2023;15-02-2023;120
2508;64265;17-03-2022;28-03-2022;30-05-2023;90
2509;77523;06-09-2020;13-09-2020;03-10-2020;135
2510;48843;11-09-2022;27-10-2022;26-11-2022;94
2511;54899;24-10-2018;30-10-2018;09-11-2018;122
2512;52485;17-09-2020;24-09-2020;14-10-2020;98
2513;35097;13-11-2021;23-11-2021;03-12-2021;80
2514;53252;12-04-2020;24-05-2020;13-06-2020;123
2515;34650;28-02-2022;14-03-2022;28-08-2023;71
2516;32945;08-08-2018;20-08-2018;13-02-2021;75
2517;12906;26-05-2018;10-06-2018;20-06-2018;142
2518;80787;03-09-2021;23-09-2021;23-10-2021;125
2519;69234;07-06-2023;24-06-2023;29-09-2023;73
2520;68231;01-09-2018;18-09-2018;22-05-2020;105
2521;98868;30-12-2022;02-01-2023;22-01-2023;103
2522;53240;23-05-2023;30-05-2023;29-06-2023;110
2523;35509;21-09-2021;28-10-2021;12-01-2023;84
2524;78529;04-01-2019;09-01-2019;18-02-2019;117
2525;30567;26-09-2023;05-10-2023;24-12-2023;122
2526;32269;30-04-2021;04-05-2021;21-05-2021;109
2527;11530;05-08-2021;14-08-2021;13-09-2021;79
2528;20543;03-04-2020;20-04-2020;30-05-2020;108
2529;95241;12-04-2023;19-04-2023;29-04-2023;102
2530;27973;05-06-2020;24-06-2020;24-07-2020;112
2531;31801;31-07-2018;17-08-2018;27-08-2018;118
2532;19852;11-07-2018;29-07-2018;18-08-2018;126
2533;10250;18-06-2018;23-06-2018;23-07-2018;144
2534;24163;31-05-2022;05-06-2022;10-11-2023;88
2535;47768;13-06-2020;02-07-2020;12-07-2020;130
2536;33079;16-05-2020;26-05-2020;18-12-2023;77
2537;84225;10-08-2021;27-08-2021;19-04-2023;75
2538;77247;26-06-2021;01-07-2021;21-07-2021;95
2539;36793;17-05-2020;23-05-2020;11-09-2023;77
2540;27818;27-10-2022;03-11-2022;13-12-2022;109
2541;46678;21-12-2020;04-01-2021;14-01-2021;87
2542;87942;28-12-2019;04-01-2020;03-02-2020;111
2543;24866;16-10-2019;30-10-2019;04-07-2020;108
2544;57296;13-03-2022;28-04-2022;28-05-2022;109
2545;57579;10-08-2020;17-09-2020;17-10-2020;124
2546;82424;17-08-2019;25-08-2019;04-11-2019;83
2547;20528;24-03-2019;01-04-2019;19-07-2020;98
2548;75375;19-03-2018;28-03-2018;28-09-2022;83
2549;74481;13-06-2018;25-06-2018;23-11-2019;94
2550;47504;11-11-2019;30-11-2019;30-12-2019;110
2551;63671;26-04-2022;12-06-2022;12-07-2022;86
2552;45910;17-05-2023;22-05-2023;13-10-2023;103
2553;87643;27-10-2022;05-11-2022;15-12-2022;95
2554;93312;02-10-2021;22-10-2021;08-01-2023;65
2555;26397;03-03-2021;10-03-2021;12-02-2022;95
2556;66806;17-06-2021;31-07-2021;20-08-2021;102
2557;47330;29-05-2021;07-06-2021;01-09-2021;124
2558;80971;17-06-2019;27-07-2019;23-08-2020;96
2559;13497;25-01-2019;13-02-2019;23-02-2019;147
2560;56775;30-05-2023;04-06-2023;24-06-2023;92
2561;59543;04-01-2018;08-01-2018;28-01-2018;123
2562;54337;25-03-2020;06-04-2020;16-05-2020;123
2563;62703;09-06-2020;14-06-2020;04-07-2020;120
2564;39675;25-10-2021;06-11-2021;06-12-2021;118
2565;34268;25-02-2018;06-03-2018;05-04-2018;148
2566;20767;14-02-2020;18-02-2020;08-03-2022;75
2567;93809;12-04-2019;18-04-2019;28-04-2019;126
2568;10828;12-02-2023;02-03-2023;22-03-2023;114
2569;35310;30-06-2019;07-07-2019;27-07-2019;123
2570;30467;06-07-2022;16-07-2022;03-09-2023;94
2571;29017;15-09-2020;30-09-2020;09-11-2020;89
2572;30950;26-05-2018;15-06-2018;25-06-2018;100
2573;57975;20-03-2020;03-05-2020;13-05-2020;101
2574;25965;26-11-2018;12-12-2018;11-01-2019;96
2575;81596;29-03-2020;15-04-2020;17-09-2020;106
2576;21719;23-08-2022;12-09-2022;22-10-2022;115
2577;30073;12-05-2018;15-05-2018;24-06-2018;111
2578;61087;21-12-2022;27-01-2023;13-08-2023;95
2579;61062;07-06-2023;11-06-2023;21-07-2023;106
2580;67203;13-10-2019;25-11-2019;04-01-2020;96
2581;51359;20-02-2018;03-03-2018;11-07-2018;129
2582;62397;04-11-2020;11-12-2020;05-01-2021;94
2583;77185;29-07-2023;10-08-2023;20-08-2023;72
2584;49421;11-05-2019;22-05-2019;21-06-2019;122
2585;32676;01-06-2022;16-06-2022;26-07-2022;75
2586;42960;26-03-2020;30-03-2020;09-05-2020;112
2587;54969;14-07-2023;19-07-2023;07-12-2023;98
2588;18866;01-06-2023;07-06-2023;07-07-2023;95
2589;71149;16-04-2020;20-04-2020;30-05-2020;94
2590;59938;20-09-2018;08-10-2018;17-11-2018;131
2591;91336;26-03-2019;03-04-2019;04-03-2022;65
2592;78723;09-05-2023;15-05-2023;14-06-2023;110
2593;44474;24-01-2023;11-02-2023;17-05-2023;105
2594;55345;01-02-2020;05-02-2020;17-03-2020;131
2595;43675;08-03-2019;24-03-2019;20-07-2019;120
2596;22841;30-07-2021;10-08-2021;19-09-2021;83
2597;15005;12-10-2021;24-10-2021;11-07-2023;78
2598;20062;14-07-2022;21-07-2022;10-08-2022;85
2599;80282;01-09-2018;20-09-2018;20-10-2018;132
2600;77088;19-08-2019;05-09-2019;15-09-2019;110
2601;76238;25-06-2020;09-07-2020;08-08-2020;130
2602;46151;26-01-2020;07-03-2020;01-05-2022;84
2603;96146;08-09-2019;22-09-2019;01-11-2019;134
2604;79731;06-03-2019;14-03-2019;24-03-2019;86
2605;45975;28-11-2022;10-12-2022;09-03-2023;79
2606;67681;18-05-2023;26-05-2023;05-06-2023;98
2607;79688;26-05-2019;31-05-2019;10-07-2019;105
2608;20213;11-02-2018;31-03-2018;17-02-2019;95
2609;57741;27-12-2020;09-01-2021;08-08-2023;60
2610;85806;24-06-2021;13-07-2021;23-07-2021;107
2611;13719;28-01-2021;06-02-2021;26-02-2021;100
2612;67757;27-06-2021;11-07-2021;31-07-2021;86
2613;40624;01-12-2019;13-12-2019;02-01-2020;98
2614;25369;05-12-2019;13-12-2019;23-12-2019;116
2615;13675;05-10-2019;11-10-2019;15-01-2021;94
2616;46986;15-03-2022;30-04-2022;20-05-2022;115
2617;59355;11-04-2021;14-04-2021;24-04-2021;107
2618;27667;05-12-2019;17-12-2019;20-02-2022;76
2619;27615;29-05-2020;01-06-2020;16-11-2022;97
2620;92155;06-08-2023;13-08-2023;25-08-2023;57
2621;63274;30-08-2022;08-09-2022;28-09-2022;75
2622;90305;19-12-2020;31-01-2021;10-02-2021;79
2623;51757;15-03-2023;29-04-2023;29-05-2023;92
2624;76483;11-12-2021;20-01-2022;15-05-2023;75
2625;27726;21-02-2019;13-03-2019;23-03-2019;107
2626;53386;09-09-2019;29-09-2019;12-11-2022;84
2627;74889;07-07-2020;23-07-2020;19-03-2023;72
2628;57555;22-06-2020;04-07-2020;03-08-2020;94
2629;92431;09-02-2020;23-02-2020;25-12-2021;85
2630;20692;05-06-2019;14-06-2019;24-07-2019;112
2631;89062;11-01-2023;18-02-2023;06-03-2023;88
2632;56043;06-12-2020;26-12-2020;04-02-2021;87
2633;73012;03-03-2018;08-03-2018;07-04-2018;115
2634;17927;10-10-2020;30-10-2020;22-05-2021;107
2635;13522;11-08-2019;29-08-2019;08-10-2019;115
2636;85968;19-10-2021;25-10-2021;22-04-2023;90
2637;70382;30-07-2021;15-08-2021;24-09-2021;113
2638;65684;20-04-2018;09-05-2018;16-05-2022;61
2639;61734;27-08-2021;30-08-2021;29-09-2021;107
2640;12295;11-07-2023;26-07-2023;05-08-2023;105
2641;21844;21-06-2018;28-06-2018;12-02-2019;103
2642;29585;28-05-2018;15-06-2018;28-05-2020;88
2643;41777;26-03-2018;15-04-2018;17-10-2021;78
2644;26826;24-02-2020;02-03-2020;28-01-2023;57
2645;50346;18-10-2019;03-11-2019;13-12-2019;116
2646;43724;05-09-2019;16-09-2019;23-01-2021;71
2647;21286;18-10-2019;22-10-2019;21-11-2019;122
2648;46355;06-05-2022;16-05-2022;26-05-2022;106
2649;80695;23-11-2018;29-11-2018;15-05-2019;110
2650;14906;29-04-2021;04-05-2021;03-01-2022;88
2651;58249;22-03-2022;08-04-2022;08-05-2022;99
2652;91566;13-07-2021;17-07-2021;16-08-2021;119
2653;88138;11-03-2022;16-03-2022;17-06-2023;105
2654;76252;18-05-2022;03-06-2022;03-07-2022;109
2655;56199;05-02-2021;09-02-2021;20-03-2021;116
2656;36674;03-12-2020;09-12-2020;18-01-2021;88
2657;43264;30-05-2023;13-06-2023;02-11-2023;95
2658;93734;03-02-2023;07-02-2023;09-04-2023;76
2659;31949;03-03-2018;06-03-2018;21-01-2021;83
2660;39519;22-02-2021;01-03-2021;21-03-2021;114
2661;60306;31-03-2019;10-04-2019;30-04-2019;114
2662;11699;20-11-2018;27-12-2018;18-12-2023;61
2663;41462;14-10-2019;31-10-2019;20-11-2019;116
2664;79413;24-08-2018;05-10-2018;14-11-2018;128
2665;71483;23-06-2020;08-07-2020;21-04-2023;79
2666;97009;24-02-2023;03-03-2023;08-12-2023;80
2667;63980;25-05-2018;09-06-2018;09-07-2018;140
2668;35108;17-04-2019;26-05-2019;05-06-2019;112
2669;88876;15-11-2022;04-12-2022;16-09-2023;83
2670;70108;14-10-2022;24-10-2022;31-05-2023;98
2671;50859;23-07-2018;12-08-2018;10-10-2021;71
2672;74463;03-02-2019;13-02-2019;05-03-2019;124
2673;79201;24-03-2023;08-04-2023;14-06-2023;102
2674;18142;17-06-2021;21-06-2021;31-07-2021;133
2675;22127;23-07-2023;07-08-2023;06-09-2023;72
2676;26121;21-10-2019;08-11-2019;18-11-2019;126
2677;89658;26-03-2022;10-04-2022;10-05-2022;99
2678;62091;21-03-2018;06-04-2018;17-08-2021;67
2679;76264;03-06-2020;15-06-2020;06-08-2022;61
2680;83227;07-04-2019;15-05-2019;23-02-2022;72
2681;25526;10-07-2021;25-07-2021;03-09-2021;103
2682;42426;28-09-2022;13-10-2022;20-06-2023;81
2683;54473;16-12-2022;26-12-2022;26-04-2023;114
2684;29717;12-08-2018;23-09-2018;18-03-2023;68
2685;27504;29-01-2022;05-02-2022;18-03-2022;99
2686;78163;08-10-2022;12-10-2022;20-04-2023;87
2687;13964;14-10-2022;18-10-2022;28-10-2022;92
2688;18911;25-06-2023;01-08-2023;25-10-2023;75
2689;44311;22-03-2022;05-04-2022;24-09-2023;75
2690;70588;06-12-2022;22-12-2022;11-01-2023;68
2691;37203;26-01-2023;29-01-2023;28-02-2023;90
2692;48718;18-09-2021;05-10-2021;14-11-2021;97
2693;16356;03-05-2022;17-05-2022;16-06-2022;89
2694;89016;04-01-2021;18-01-2021;17-02-2021;114
2695;55707;15-04-2019;19-04-2019;16-03-2020;118
2696;84791;12-04-2018;18-04-2018;28-05-2018;118
2697;89093;01-04-2020;16-05-2020;05-06-2020;98
2698;22718;19-03-2022;31-03-2022;30-07-2022;108
2699;74055;12-07-2018;24-07-2018;23-08-2018;142
2700;26281;09-01-2021;27-01-2021;26-02-2021;95
2701;92146;05-10-2018;17-10-2018;26-05-2019;83
2702;39385;10-11-2021;23-11-2021;23-12-2021;80
2703;32771;30-05-2019;13-06-2019;13-07-2019;113
2704;67011;01-10-2023;07-11-2023;10-11-2023;122
2705;69191;17-03-2019;25-03-2019;16-05-2019;117
2706;80598;14-08-2019;01-09-2019;01-10-2019;135
2707;20075;10-03-2019;24-03-2019;05-10-2022;61
2708;39019;22-11-2022;30-11-2022;30-12-2022;105
2709;63884;16-04-2021;02-05-2021;01-06-2021;107
2710;16548;19-01-2020;24-01-2020;03-02-2020;92
2711;99347;01-12-2020;17-12-2020;06-01-2021;95
2712;46735;19-01-2020;27-01-2020;26-02-2020;115
2713;75071;05-07-2023;22-07-2023;15-11-2023;79
2714;42182;31-05-2018;03-06-2018;03-07-2018;134
2715;80026;28-05-2019;31-05-2019;20-06-2019;126
2716;72507;14-03-2020;30-03-2020;05-03-2023;62
2717;29512;21-06-2023;25-06-2023;15-07-2023;111
2718;41404;24-04-2020;29-05-2020;28-06-2020;129
2719;92702;25-04-2019;28-04-2019;03-09-2022;76
2720;98767;06-03-2023;16-03-2023;26-03-2023;90
2721;88795;25-02-2018;16-03-2018;10-07-2022;61
2722;73700;20-11-2018;10-12-2018;19-01-2019;110
2723;35620;27-09-2023;10-10-2023;19-11-2023;106
2724;65900;11-10-2020;16-10-2020;07-03-2023;66
2725;12812;09-11-2020;26-11-2020;30-11-2020;99
2726;56364;04-02-2018;18-03-2018;27-04-2018;131
2727;30776;22-04-2020;11-05-2020;04-10-2022;95
2728;87830;23-12-2022;09-01-2023;08-02-2023;76
2729;43670;05-06-2021;25-06-2021;05-07-2021;85
2730;18675;04-06-2019;15-06-2019;23-09-2022;63
2731;52862;12-11-2021;28-11-2021;18-12-2021;111
2732;57349;18-02-2023;26-03-2023;05-04-2023;94
2733;10770;24-01-2018;29-01-2018;16-09-2019;92
2734;59199;27-03-2020;05-04-2020;15-05-2020;118
2735;36427;02-04-2018;09-04-2018;26-02-2023;75
2736;34940;07-06-2021;16-07-2021;19-07-2023;74
2737;15662;10-04-2020;30-04-2020;20-05-2020;110
2738;30759;10-02-2022;19-02-2022;22-06-2022;104
2739;63357;29-09-2019;15-10-2019;04-11-2019;128
2740;93129;19-03-2022;29-03-2022;08-04-2022;108
2741;29427;09-08-2021;29-08-2021;18-09-2021;107
2742;75670;18-08-2022;25-08-2022;14-09-2022;115
2743;85270;30-01-2020;09-03-2020;20-02-2023;49
2744;42563;30-03-2022;17-04-2022;16-06-2022;108
2745;68666;13-05-2019;23-05-2019;22-06-2019;125
2746;53365;10-08-2022;13-08-2022;23-08-2022;84
2747;66251;01-08-2023;13-08-2023;22-11-2023;104
2748;86004;23-05-2022;03-06-2022;07-12-2023;86
2749;80334;12-09-2018;21-10-2018;10-11-2018;145
2750;17575;05-12-2019;20-12-2019;29-01-2020;104
2751;96594;13-01-2022;20-01-2022;01-03-2022;85
2752;71768;07-09-2020;18-09-2020;18-10-2020;112
2753;73268;27-11-2022;12-01-2023;11-02-2023;91
2754;33788;21-02-2019;10-03-2019;30-03-2019;134
2755;15836;22-05-2020;31-05-2020;10-07-2020;93
2756;16713;04-10-2023;17-11-2023;27-11-2023;107
2757;23490;10-07-2020;16-08-2020;23-10-2023;82
2758;35294;04-04-2021;14-04-2021;24-04-2021;99
2759;21397;26-03-2019;03-04-2019;09-09-2023;66
2760;56643;11-08-2023;18-09-2023;17-10-2023;83
2761;46965;15-11-2022;24-12-2022;03-01-2023;60
2762;49252;09-08-2023;16-09-2023;26-10-2023;76
2763;53691;30-10-2021;04-11-2021;14-12-2021;104
2764;62478;23-03-2023;01-04-2023;11-04-2023;110
2765;88266;26-03-2022;30-03-2022;21-10-2022;107
2766;93370;27-04-2018;15-05-2018;17-06-2019;107
2767;99257;23-07-2023;08-08-2023;18-08-2023;100
2768;45851;02-02-2022;19-02-2022;21-03-2022;103
2769;71826;21-08-2023;26-08-2023;15-09-2023;88
2770;79948;12-02-2023;30-03-2023;29-04-2023;92
2771;30444;20-03-2020;06-04-2020;30-04-2023;69
2772;92078;22-07-2018;06-09-2018;26-09-2018;131
2773;50550;15-07-2020;23-08-2020;06-10-2023;84
2774;24477;06-06-2019;15-06-2019;15-07-2019;117
2775;21636;12-09-2018;19-09-2018;09-10-2018;106
2776;27653;18-10-2022;30-10-2022;09-12-2022;92
2777;80824;24-01-2020;11-02-2020;23-03-2020;105
2778;66340;31-03-2022;11-04-2022;30-09-2023;80
2779;40331;24-11-2021;14-12-2021;16-07-2022;60
2780;96976;05-12-2022;12-01-2023;16-01-2023;107
2781;15066;07-08-2020;15-08-2020;25-08-2020;70
2782;67929;05-12-2019;18-12-2019;27-01-2020;96
2783;61839;15-02-2021;26-02-2021;27-03-2021;130
2784;83514;04-09-2018;11-09-2018;21-12-2022;69
2785;55785;21-05-2023;28-06-2023;23-07-2023;74
2786;95814;07-08-2020;22-08-2020;11-09-2020;123
2787;56767;07-03-2022;14-03-2022;23-04-2022;94
2788;93291;04-10-2018;22-10-2018;16-03-2021;80
2789;41107;12-06-2020;15-06-2020;15-07-2020;109
2790;48041;19-10-2018;31-10-2018;20-11-2018;120
2791;17938;06-09-2021;10-09-2021;10-05-2022;89
2792;48605;28-02-2020;04-03-2020;13-04-2020;99
2793;59877;03-10-2023;14-10-2023;13-11-2023;84
2794;21137;19-02-2018;02-03-2018;05-06-2018;103
2795;89205;14-09-2022;21-10-2022;18-12-2023;73
2796;74520;01-10-2020;18-10-2020;07-11-2020;137
2797;43261;26-02-2022;16-03-2022;03-04-2022;112
2798;31681;26-11-2018;08-12-2018;28-01-2022;61
2799;87914;05-07-2022;19-07-2022;08-08-2022;99
2800;38955;11-06-2022;15-06-2022;05-07-2022;115
2801;95101;09-12-2022;24-01-2023;03-02-2023;74
2802;55932;29-05-2019;14-07-2019;13-08-2019;117
2803;80178;13-01-2023;18-01-2023;27-02-2023;96
2804;20826;28-01-2023;07-02-2023;09-03-2023;108
2805;48697;15-12-2021;01-01-2022;31-01-2022;70
2806;67677;13-11-2021;20-11-2021;20-12-2021;110
2807;65229;12-06-2023;18-06-2023;08-07-2023;109
2808;83480;18-06-2023;04-07-2023;24-07-2023;113
2809;20991;29-12-2019;11-01-2020;02-01-2023;60
2810;67845;10-11-2018;19-11-2018;09-12-2018;115
2811;93025;17-06-2019;23-06-2019;02-08-2019;102
2812;35622;15-05-2021;23-05-2021;14-10-2022;79
2813;22483;14-08-2023;18-09-2023;08-10-2023;104
2814;18031;21-01-2019;01-03-2019;28-12-2022;66
2815;14231;17-03-2023;05-04-2023;12-06-2023;104
2816;10324;07-06-2021;17-06-2021;07-07-2021;120
2817;77352;24-12-2018;13-01-2019;02-02-2019;88
2818;72678;27-07-2020;02-09-2020;22-06-2022;99
2819;70603;12-08-2022;31-08-2022;10-09-2022;99
2820;57099;24-08-2022;02-09-2022;31-10-2022;99
2821;57041;28-07-2019;17-08-2019;27-08-2019;106
2822;24964;29-03-2022;10-04-2022;20-05-2022;117
2823;29365;02-05-2023;10-05-2023;26-07-2023;98
2824;67577;01-11-2019;04-11-2019;14-12-2019;115
2825;65196;01-12-2019;05-12-2019;15-12-2019;112
2826;39705;27-05-2022;04-07-2022;21-09-2023;99
2827;80075;25-07-2021;01-08-2021;24-03-2022;89
2828;40613;23-03-2018;29-03-2018;18-12-2020;99
2829;73499;27-01-2023;15-02-2023;07-05-2023;73
2830;84694;19-12-2021;04-01-2022;03-02-2022;69
2831;14218;05-04-2018;15-04-2018;25-05-2018;132
2832;87473;13-04-2023;21-05-2023;10-10-2023;94
2833;57735;27-11-2018;07-12-2018;05-09-2020;86
2834;55395;28-05-2018;05-06-2018;15-06-2018;114
2835;73988;16-02-2019;08-03-2019;28-03-2019;126
2836;11445;17-06-2019;28-07-2019;17-03-2022;82
2837;97461;26-08-2019;10-09-2019;28-04-2021;91
2838;74261;22-09-2022;04-10-2022;24-10-2022;91
2839;87583;20-03-2023;03-05-2023;02-06-2023;100
2840;46620;03-07-2018;09-07-2018;29-07-2018;133
2841;89674;15-01-2023;29-01-2023;18-02-2023;120
2842;55221;11-04-2019;16-04-2019;06-05-2019;137
2843;23251;26-05-2019;29-05-2019;08-06-2019;108
2844;11040;26-03-2018;03-04-2018;13-09-2023;76
2845;93532;21-07-2019;26-07-2019;05-08-2019;117
2846;22888;13-12-2020;23-12-2020;01-02-2021;90
2847;47622;29-03-2023;02-04-2023;23-04-2023;98
2848;89993;07-01-2018;27-01-2018;08-03-2018;120
2849;98792;11-11-2020;25-12-2020;04-01-2021;96
2850;73788;18-07-2022;21-07-2022;25-11-2022;118
2851;50874;18-01-2020;02-03-2020;21-07-2021;106
2852;79228;18-11-2021;23-11-2021;02-01-2022;98
2853;70864;21-12-2022;05-01-2023;17-10-2023;82
2854;95009;16-08-2019;30-09-2019;09-11-2019;89
2855;32020;14-01-2018;20-02-2018;18-05-2023;56
2856;86989;02-07-2022;12-07-2022;17-07-2022;100
2857;72541;11-03-2019;13-04-2019;23-04-2019;106
2858;49279;14-05-2023;17-05-2023;06-06-2023;93
2859;97903;22-06-2020;29-06-2020;28-07-2023;76
2860;31682;13-02-2022;16-02-2022;11-06-2022;117
2861;68428;12-08-2020;16-08-2020;09-10-2021;78
2862;39748;10-12-2019;19-12-2019;14-06-2021;94
2863;60203;29-06-2021;07-07-2021;06-08-2021;93
2864;93827;10-07-2018;19-08-2018;12-09-2019;75
2865;14055;01-05-2020;09-05-2020;18-06-2020;103
2866;12748;05-03-2018;21-03-2018;10-04-2018;114
2867;54679;18-10-2020;04-11-2020;29-11-2020;102
2868;33861;02-05-2020;12-05-2020;22-05-2020;124
2869;86134;08-07-2020;21-07-2020;24-07-2020;115
2870;58460;14-06-2023;18-06-2023;08-07-2023;108
2871;58295;26-01-2023;14-03-2023;03-04-2023;92
2872;54732;26-04-2021;15-05-2021;25-07-2021;116
2873;52130;20-02-2023;28-02-2023;19-05-2023;107
2874;34797;19-01-2018;04-02-2018;24-02-2018;143
2875;38572;11-03-2022;24-03-2022;03-04-2022;103
2876;52650;17-05-2020;22-06-2020;19-07-2022;61
2877;55915;01-07-2022;08-07-2022;05-02-2023;80
2878;58904;28-01-2022;03-02-2022;17-01-2023;81
2879;71209;20-03-2022;29-03-2022;08-05-2022;91
2880;40966;22-05-2019;28-05-2019;05-08-2021;105
2881;93500;03-04-2018;07-04-2018;17-05-2018;128
2882;55936;14-05-2021;03-06-2021;13-07-2021;114
2883;97302;15-06-2018;26-06-2018;06-07-2018;93
2884;54176;15-05-2019;28-05-2019;07-07-2019;131
2885;26191;07-06-2021;24-06-2021;14-07-2021;114
2886;54895;01-05-2020;07-05-2020;23-06-2022;80
2887;23576;31-07-2023;15-08-2023;10-11-2023;112
2888;94825;08-03-2019;21-03-2019;30-04-2019;119
2889;83944;16-06-2022;30-06-2022;30-07-2022;90
2890;42621;13-03-2021;27-03-2021;26-04-2021;97
2891;44956;23-02-2018;08-03-2018;07-04-2018;138
2892;12507;16-05-2021;23-05-2021;06-03-2023;65
2893;41116;22-02-2021;01-03-2021;07-10-2022;86
2894;40225;09-03-2020;22-03-2020;17-10-2022;64
2895;69152;02-08-2019;08-08-2019;28-08-2019;126
2896;85700;03-11-2019;16-11-2019;19-12-2019;113
2897;89068;06-06-2019;17-06-2019;17-08-2020;94
2898;33694;25-03-2022;01-04-2022;16-10-2023;74
2899;48543;06-09-2019;17-09-2019;07-10-2019;131
2900;97625;15-01-2019;27-01-2019;08-03-2019;127
2901;33709;05-12-2021;12-12-2021;01-01-2022;111
2902;59225;15-05-2019;22-06-2019;22-07-2019;136
2903;78399;28-05-2023;13-06-2023;23-06-2023;85
2904;88668;02-12-2018;11-01-2019;22-10-2023;57
2905;93986;28-06-2020;09-07-2020;19-07-2020;132
2906;82476;14-12-2021;23-12-2021;14-11-2023;78
2907;40590;15-09-2018;21-09-2018;01-10-2018;122
2908;82855;22-08-2018;29-09-2018;22-08-2019;103
2909;62871;15-01-2020;22-01-2020;03-03-2020;98
2910;42105;04-12-2018;16-12-2018;14-01-2019;85
2911;70551;05-09-2021;24-09-2021;04-10-2021;121
2912;11208;27-02-2023;03-03-2023;23-03-2023;84
2913;18710;02-10-2018;08-11-2018;13-08-2020;76
2914;43409;24-01-2023;03-02-2023;06-05-2023;98
2915;90474;02-08-2019;11-08-2019;31-08-2019;111
2916;57305;03-05-2019;14-06-2019;26-03-2020;102
2917;48762;01-01-2018;10-01-2018;30-01-2018;129
2918;32983;28-07-2021;11-09-2021;21-09-2021;66
2919;79793;23-11-2018;30-11-2018;24-04-2022;53
2920;17973;01-02-2019;20-02-2019;12-03-2019;124
2921;72820;04-12-2019;15-01-2020;24-02-2020;105
2922;24282;05-07-2023;24-07-2023;13-08-2023;104
2923;41501;09-05-2018;29-05-2018;08-07-2018;125
2924;76308;14-06-2023;25-06-2023;25-07-2023;97
2925;68902;06-03-2020;25-03-2020;26-07-2020;102
2926;54703;06-07-2022;17-07-2022;25-04-2023;90
2927;33455;18-08-2021;07-09-2021;17-09-2021;106
2928;11087;02-05-2018;17-05-2018;29-04-2020;94
2929;89791;31-05-2020;14-06-2020;14-07-2020;119
2930;91597;18-06-2020;29-06-2020;08-08-2020;116
2931;38464;14-06-2021;29-07-2021;07-09-2021;113
2932;78010;04-10-2018;11-11-2018;19-12-2022;69
2933;50615;15-09-2018;01-10-2018;11-10-2018;128
2934;25298;17-05-2020;23-05-2020;10-04-2021;89
2935;19911;19-07-2021;03-08-2021;12-09-2021;113
2936;17816;16-12-2021;22-12-2021;31-01-2022;69
2937;79128;21-05-2023;02-06-2023;22-06-2023;97
2938;10140;25-04-2018;01-06-2018;28-01-2022;70
2939;70313;05-09-2020;24-09-2020;21-03-2022;60
2940;56920;25-04-2018;28-04-2018;08-05-2018;102
2941;34774;30-12-2020;14-01-2021;24-01-2021;103
2942;28377;10-03-2022;23-03-2022;12-04-2022;100
2943;47799;24-06-2020;07-07-2020;29-05-2021;75
2944;97396;30-06-2020;17-07-2020;19-02-2022;66
2945;88675;29-05-2023;12-06-2023;12-07-2023;105
2946;59363;06-05-2020;18-05-2020;27-06-2020;98
2947;63307;20-07-2023;07-08-2023;02-09-2023;111
2948;23346;15-05-2020;26-05-2020;05-07-2020;137
2949;27571;29-06-2023;17-07-2023;13-10-2023;104
2950;26098;12-07-2019;25-08-2019;24-09-2019;106
2951;33605;06-05-2022;11-05-2022;10-06-2022;93
2952;43659;16-10-2022;26-10-2022;19-05-2023;86
2953;83365;23-06-2022;29-06-2022;09-07-2022;97
2954;29504;10-06-2018;15-06-2018;15-07-2018;123
2955;52174;22-03-2022;04-04-2022;07-06-2023;83
